"date","country","country_code","ou_date_match","mobility_type","mobility_value"
2020-03-08,"United Arab Emirates","ARE","ARE_2020-03-08","retail_and_recreation",-1.85714285714286
2020-03-08,"United Arab Emirates","ARE","ARE_2020-03-08","grocery_and_pharmacy",6.42857142857143
2020-03-08,"United Arab Emirates","ARE","ARE_2020-03-08","parks",-0.571428571428571
2020-03-08,"United Arab Emirates","ARE","ARE_2020-03-08","transit_stations",-6.14285714285714
2020-03-08,"United Arab Emirates","ARE","ARE_2020-03-08","workplaces",2.42857142857143
2020-03-08,"United Arab Emirates","ARE","ARE_2020-03-08","residential",2
2020-03-09,"United Arab Emirates","ARE","ARE_2020-03-09","retail_and_recreation",-2.28571428571429
2020-03-09,"United Arab Emirates","ARE","ARE_2020-03-09","grocery_and_pharmacy",6
2020-03-09,"United Arab Emirates","ARE","ARE_2020-03-09","parks",-0.142857142857143
2020-03-09,"United Arab Emirates","ARE","ARE_2020-03-09","transit_stations",-7.28571428571429
2020-03-09,"United Arab Emirates","ARE","ARE_2020-03-09","workplaces",1.71428571428571
2020-03-09,"United Arab Emirates","ARE","ARE_2020-03-09","residential",2.42857142857143
2020-03-10,"United Arab Emirates","ARE","ARE_2020-03-10","retail_and_recreation",-2.85714285714286
2020-03-10,"United Arab Emirates","ARE","ARE_2020-03-10","grocery_and_pharmacy",6
2020-03-10,"United Arab Emirates","ARE","ARE_2020-03-10","parks",0.285714285714286
2020-03-10,"United Arab Emirates","ARE","ARE_2020-03-10","transit_stations",-8.14285714285714
2020-03-10,"United Arab Emirates","ARE","ARE_2020-03-10","workplaces",0.857142857142857
2020-03-10,"United Arab Emirates","ARE","ARE_2020-03-10","residential",2.85714285714286
2020-03-11,"United Arab Emirates","ARE","ARE_2020-03-11","retail_and_recreation",-3.28571428571429
2020-03-11,"United Arab Emirates","ARE","ARE_2020-03-11","grocery_and_pharmacy",5.71428571428571
2020-03-11,"United Arab Emirates","ARE","ARE_2020-03-11","parks",0.571428571428571
2020-03-11,"United Arab Emirates","ARE","ARE_2020-03-11","transit_stations",-9.14285714285714
2020-03-11,"United Arab Emirates","ARE","ARE_2020-03-11","workplaces",0.142857142857143
2020-03-11,"United Arab Emirates","ARE","ARE_2020-03-11","residential",3.14285714285714
2020-03-12,"United Arab Emirates","ARE","ARE_2020-03-12","retail_and_recreation",-4
2020-03-12,"United Arab Emirates","ARE","ARE_2020-03-12","grocery_and_pharmacy",5.71428571428571
2020-03-12,"United Arab Emirates","ARE","ARE_2020-03-12","parks",0
2020-03-12,"United Arab Emirates","ARE","ARE_2020-03-12","transit_stations",-10.5714285714286
2020-03-12,"United Arab Emirates","ARE","ARE_2020-03-12","workplaces",-0.714285714285714
2020-03-12,"United Arab Emirates","ARE","ARE_2020-03-12","residential",3.57142857142857
2020-03-13,"United Arab Emirates","ARE","ARE_2020-03-13","retail_and_recreation",-5.28571428571429
2020-03-13,"United Arab Emirates","ARE","ARE_2020-03-13","grocery_and_pharmacy",5.42857142857143
2020-03-13,"United Arab Emirates","ARE","ARE_2020-03-13","parks",-1
2020-03-13,"United Arab Emirates","ARE","ARE_2020-03-13","transit_stations",-12.1428571428571
2020-03-13,"United Arab Emirates","ARE","ARE_2020-03-13","workplaces",-1
2020-03-13,"United Arab Emirates","ARE","ARE_2020-03-13","residential",3.85714285714286
2020-03-14,"United Arab Emirates","ARE","ARE_2020-03-14","retail_and_recreation",-6.57142857142857
2020-03-14,"United Arab Emirates","ARE","ARE_2020-03-14","grocery_and_pharmacy",5.14285714285714
2020-03-14,"United Arab Emirates","ARE","ARE_2020-03-14","parks",-2.85714285714286
2020-03-14,"United Arab Emirates","ARE","ARE_2020-03-14","transit_stations",-13.4285714285714
2020-03-14,"United Arab Emirates","ARE","ARE_2020-03-14","workplaces",-1.28571428571429
2020-03-14,"United Arab Emirates","ARE","ARE_2020-03-14","residential",4.14285714285714
2020-03-15,"United Arab Emirates","ARE","ARE_2020-03-15","retail_and_recreation",-7.57142857142857
2020-03-15,"United Arab Emirates","ARE","ARE_2020-03-15","grocery_and_pharmacy",5.57142857142857
2020-03-15,"United Arab Emirates","ARE","ARE_2020-03-15","parks",-5.28571428571429
2020-03-15,"United Arab Emirates","ARE","ARE_2020-03-15","transit_stations",-14.2857142857143
2020-03-15,"United Arab Emirates","ARE","ARE_2020-03-15","workplaces",-1.71428571428571
2020-03-15,"United Arab Emirates","ARE","ARE_2020-03-15","residential",4.42857142857143
2020-03-16,"United Arab Emirates","ARE","ARE_2020-03-16","retail_and_recreation",-8.71428571428571
2020-03-16,"United Arab Emirates","ARE","ARE_2020-03-16","grocery_and_pharmacy",6.14285714285714
2020-03-16,"United Arab Emirates","ARE","ARE_2020-03-16","parks",-7.85714285714286
2020-03-16,"United Arab Emirates","ARE","ARE_2020-03-16","transit_stations",-15.2857142857143
2020-03-16,"United Arab Emirates","ARE","ARE_2020-03-16","workplaces",-2.42857142857143
2020-03-16,"United Arab Emirates","ARE","ARE_2020-03-16","residential",4.71428571428571
2020-03-17,"United Arab Emirates","ARE","ARE_2020-03-17","retail_and_recreation",-10.4285714285714
2020-03-17,"United Arab Emirates","ARE","ARE_2020-03-17","grocery_and_pharmacy",6
2020-03-17,"United Arab Emirates","ARE","ARE_2020-03-17","parks",-10.8571428571429
2020-03-17,"United Arab Emirates","ARE","ARE_2020-03-17","transit_stations",-16.8571428571429
2020-03-17,"United Arab Emirates","ARE","ARE_2020-03-17","workplaces",-3.42857142857143
2020-03-17,"United Arab Emirates","ARE","ARE_2020-03-17","residential",5.14285714285714
2020-03-18,"United Arab Emirates","ARE","ARE_2020-03-18","retail_and_recreation",-12.5714285714286
2020-03-18,"United Arab Emirates","ARE","ARE_2020-03-18","grocery_and_pharmacy",5.57142857142857
2020-03-18,"United Arab Emirates","ARE","ARE_2020-03-18","parks",-13.5714285714286
2020-03-18,"United Arab Emirates","ARE","ARE_2020-03-18","transit_stations",-18.7142857142857
2020-03-18,"United Arab Emirates","ARE","ARE_2020-03-18","workplaces",-4.71428571428571
2020-03-18,"United Arab Emirates","ARE","ARE_2020-03-18","residential",5.85714285714286
2020-03-19,"United Arab Emirates","ARE","ARE_2020-03-19","retail_and_recreation",-14.8571428571429
2020-03-19,"United Arab Emirates","ARE","ARE_2020-03-19","grocery_and_pharmacy",4.57142857142857
2020-03-19,"United Arab Emirates","ARE","ARE_2020-03-19","parks",-16.4285714285714
2020-03-19,"United Arab Emirates","ARE","ARE_2020-03-19","transit_stations",-21
2020-03-19,"United Arab Emirates","ARE","ARE_2020-03-19","workplaces",-6
2020-03-19,"United Arab Emirates","ARE","ARE_2020-03-19","residential",6.71428571428571
2020-03-20,"United Arab Emirates","ARE","ARE_2020-03-20","retail_and_recreation",-17.8571428571429
2020-03-20,"United Arab Emirates","ARE","ARE_2020-03-20","grocery_and_pharmacy",2.57142857142857
2020-03-20,"United Arab Emirates","ARE","ARE_2020-03-20","parks",-20.7142857142857
2020-03-20,"United Arab Emirates","ARE","ARE_2020-03-20","transit_stations",-24.4285714285714
2020-03-20,"United Arab Emirates","ARE","ARE_2020-03-20","workplaces",-7.42857142857143
2020-03-20,"United Arab Emirates","ARE","ARE_2020-03-20","residential",7.57142857142857
2020-03-21,"United Arab Emirates","ARE","ARE_2020-03-21","retail_and_recreation",-20.7142857142857
2020-03-21,"United Arab Emirates","ARE","ARE_2020-03-21","grocery_and_pharmacy",0.285714285714286
2020-03-21,"United Arab Emirates","ARE","ARE_2020-03-21","parks",-24.2857142857143
2020-03-21,"United Arab Emirates","ARE","ARE_2020-03-21","transit_stations",-28
2020-03-21,"United Arab Emirates","ARE","ARE_2020-03-21","workplaces",-8.85714285714286
2020-03-21,"United Arab Emirates","ARE","ARE_2020-03-21","residential",8.42857142857143
2020-03-22,"United Arab Emirates","ARE","ARE_2020-03-22","retail_and_recreation",-24.1428571428571
2020-03-22,"United Arab Emirates","ARE","ARE_2020-03-22","grocery_and_pharmacy",-3.14285714285714
2020-03-22,"United Arab Emirates","ARE","ARE_2020-03-22","parks",-27.8571428571429
2020-03-22,"United Arab Emirates","ARE","ARE_2020-03-22","transit_stations",-32.2857142857143
2020-03-22,"United Arab Emirates","ARE","ARE_2020-03-22","workplaces",-10.7142857142857
2020-03-22,"United Arab Emirates","ARE","ARE_2020-03-22","residential",9.57142857142857
2020-03-23,"United Arab Emirates","ARE","ARE_2020-03-23","retail_and_recreation",-26.4285714285714
2020-03-23,"United Arab Emirates","ARE","ARE_2020-03-23","grocery_and_pharmacy",-2.28571428571429
2020-03-23,"United Arab Emirates","ARE","ARE_2020-03-23","parks",-31.2857142857143
2020-03-23,"United Arab Emirates","ARE","ARE_2020-03-23","transit_stations",-36.4285714285714
2020-03-23,"United Arab Emirates","ARE","ARE_2020-03-23","workplaces",-12.7142857142857
2020-03-23,"United Arab Emirates","ARE","ARE_2020-03-23","residential",10.7142857142857
2020-03-24,"United Arab Emirates","ARE","ARE_2020-03-24","retail_and_recreation",-29.7142857142857
2020-03-24,"United Arab Emirates","ARE","ARE_2020-03-24","grocery_and_pharmacy",-3.85714285714286
2020-03-24,"United Arab Emirates","ARE","ARE_2020-03-24","parks",-34.8571428571429
2020-03-24,"United Arab Emirates","ARE","ARE_2020-03-24","transit_stations",-40.8571428571429
2020-03-24,"United Arab Emirates","ARE","ARE_2020-03-24","workplaces",-15.4285714285714
2020-03-24,"United Arab Emirates","ARE","ARE_2020-03-24","residential",12.1428571428571
2020-03-25,"United Arab Emirates","ARE","ARE_2020-03-25","retail_and_recreation",-34.1428571428571
2020-03-25,"United Arab Emirates","ARE","ARE_2020-03-25","grocery_and_pharmacy",-6.71428571428571
2020-03-25,"United Arab Emirates","ARE","ARE_2020-03-25","parks",-38.8571428571429
2020-03-25,"United Arab Emirates","ARE","ARE_2020-03-25","transit_stations",-45.8571428571429
2020-03-25,"United Arab Emirates","ARE","ARE_2020-03-25","workplaces",-18.8571428571429
2020-03-25,"United Arab Emirates","ARE","ARE_2020-03-25","residential",13.8571428571429
2020-03-26,"United Arab Emirates","ARE","ARE_2020-03-26","retail_and_recreation",-38.5714285714286
2020-03-26,"United Arab Emirates","ARE","ARE_2020-03-26","grocery_and_pharmacy",-8.42857142857143
2020-03-26,"United Arab Emirates","ARE","ARE_2020-03-26","parks",-42.8571428571429
2020-03-26,"United Arab Emirates","ARE","ARE_2020-03-26","transit_stations",-51
2020-03-26,"United Arab Emirates","ARE","ARE_2020-03-26","workplaces",-22.8571428571429
2020-03-26,"United Arab Emirates","ARE","ARE_2020-03-26","residential",15.8571428571429
2020-03-27,"United Arab Emirates","ARE","ARE_2020-03-27","retail_and_recreation",-44.7142857142857
2020-03-27,"United Arab Emirates","ARE","ARE_2020-03-27","grocery_and_pharmacy",-15.4285714285714
2020-03-27,"United Arab Emirates","ARE","ARE_2020-03-27","parks",-47.8571428571429
2020-03-27,"United Arab Emirates","ARE","ARE_2020-03-27","transit_stations",-56.7142857142857
2020-03-27,"United Arab Emirates","ARE","ARE_2020-03-27","workplaces",-28.5714285714286
2020-03-27,"United Arab Emirates","ARE","ARE_2020-03-27","residential",17.8571428571429
2020-03-28,"United Arab Emirates","ARE","ARE_2020-03-28","retail_and_recreation",-50.4285714285714
2020-03-28,"United Arab Emirates","ARE","ARE_2020-03-28","grocery_and_pharmacy",-20.4285714285714
2020-03-28,"United Arab Emirates","ARE","ARE_2020-03-28","parks",-52.2857142857143
2020-03-28,"United Arab Emirates","ARE","ARE_2020-03-28","transit_stations",-62.1428571428571
2020-03-28,"United Arab Emirates","ARE","ARE_2020-03-28","workplaces",-35.4285714285714
2020-03-28,"United Arab Emirates","ARE","ARE_2020-03-28","residential",20.4285714285714
2020-03-29,"United Arab Emirates","ARE","ARE_2020-03-29","retail_and_recreation",-54
2020-03-29,"United Arab Emirates","ARE","ARE_2020-03-29","grocery_and_pharmacy",-22.2857142857143
2020-03-29,"United Arab Emirates","ARE","ARE_2020-03-29","parks",-54.7142857142857
2020-03-29,"United Arab Emirates","ARE","ARE_2020-03-29","transit_stations",-65.5714285714286
2020-03-29,"United Arab Emirates","ARE","ARE_2020-03-29","workplaces",-39.4285714285714
2020-03-29,"United Arab Emirates","ARE","ARE_2020-03-29","residential",22.2857142857143
2020-03-30,"United Arab Emirates","ARE","ARE_2020-03-30","retail_and_recreation",-58.2857142857143
2020-03-30,"United Arab Emirates","ARE","ARE_2020-03-30","grocery_and_pharmacy",-28.1428571428571
2020-03-30,"United Arab Emirates","ARE","ARE_2020-03-30","parks",-56.8571428571429
2020-03-30,"United Arab Emirates","ARE","ARE_2020-03-30","transit_stations",-68.8571428571429
2020-03-30,"United Arab Emirates","ARE","ARE_2020-03-30","workplaces",-43.1428571428571
2020-03-30,"United Arab Emirates","ARE","ARE_2020-03-30","residential",23.8571428571429
2020-03-31,"United Arab Emirates","ARE","ARE_2020-03-31","retail_and_recreation",-60.7142857142857
2020-03-31,"United Arab Emirates","ARE","ARE_2020-03-31","grocery_and_pharmacy",-31
2020-03-31,"United Arab Emirates","ARE","ARE_2020-03-31","parks",-58.2857142857143
2020-03-31,"United Arab Emirates","ARE","ARE_2020-03-31","transit_stations",-71.1428571428571
2020-03-31,"United Arab Emirates","ARE","ARE_2020-03-31","workplaces",-45.7142857142857
2020-03-31,"United Arab Emirates","ARE","ARE_2020-03-31","residential",25
2020-04-01,"United Arab Emirates","ARE","ARE_2020-04-01","retail_and_recreation",-61.5714285714286
2020-04-01,"United Arab Emirates","ARE","ARE_2020-04-01","grocery_and_pharmacy",-31.8571428571429
2020-04-01,"United Arab Emirates","ARE","ARE_2020-04-01","parks",-59.1428571428571
2020-04-01,"United Arab Emirates","ARE","ARE_2020-04-01","transit_stations",-72.5714285714286
2020-04-01,"United Arab Emirates","ARE","ARE_2020-04-01","workplaces",-47.2857142857143
2020-04-01,"United Arab Emirates","ARE","ARE_2020-04-01","residential",25.5714285714286
2020-04-02,"United Arab Emirates","ARE","ARE_2020-04-02","retail_and_recreation",-62
2020-04-02,"United Arab Emirates","ARE","ARE_2020-04-02","grocery_and_pharmacy",-33.5714285714286
2020-04-02,"United Arab Emirates","ARE","ARE_2020-04-02","parks",-59.4285714285714
2020-04-02,"United Arab Emirates","ARE","ARE_2020-04-02","transit_stations",-73.1428571428571
2020-04-02,"United Arab Emirates","ARE","ARE_2020-04-02","workplaces",-48.2857142857143
2020-04-02,"United Arab Emirates","ARE","ARE_2020-04-02","residential",26
2020-04-03,"United Arab Emirates","ARE","ARE_2020-04-03","retail_and_recreation",-60.4285714285714
2020-04-03,"United Arab Emirates","ARE","ARE_2020-04-03","grocery_and_pharmacy",-30.5714285714286
2020-04-03,"United Arab Emirates","ARE","ARE_2020-04-03","parks",-58.7142857142857
2020-04-03,"United Arab Emirates","ARE","ARE_2020-04-03","transit_stations",-72.4285714285714
2020-04-03,"United Arab Emirates","ARE","ARE_2020-04-03","workplaces",-47.1428571428571
2020-04-03,"United Arab Emirates","ARE","ARE_2020-04-03","residential",25.5714285714286
2020-04-04,"United Arab Emirates","ARE","ARE_2020-04-04","retail_and_recreation",-58.4285714285714
2020-04-04,"United Arab Emirates","ARE","ARE_2020-04-04","grocery_and_pharmacy",-27.7142857142857
2020-04-04,"United Arab Emirates","ARE","ARE_2020-04-04","parks",-57.2857142857143
2020-04-04,"United Arab Emirates","ARE","ARE_2020-04-04","transit_stations",-71.2857142857143
2020-04-04,"United Arab Emirates","ARE","ARE_2020-04-04","workplaces",-44.4285714285714
2020-04-04,"United Arab Emirates","ARE","ARE_2020-04-04","residential",24.5714285714286
2020-04-05,"United Arab Emirates","ARE","ARE_2020-04-05","retail_and_recreation",-59.2857142857143
2020-04-05,"United Arab Emirates","ARE","ARE_2020-04-05","grocery_and_pharmacy",-28.2857142857143
2020-04-05,"United Arab Emirates","ARE","ARE_2020-04-05","parks",-58
2020-04-05,"United Arab Emirates","ARE","ARE_2020-04-05","transit_stations",-72.7142857142857
2020-04-05,"United Arab Emirates","ARE","ARE_2020-04-05","workplaces",-46.1428571428571
2020-04-05,"United Arab Emirates","ARE","ARE_2020-04-05","residential",25.2857142857143
2020-04-06,"United Arab Emirates","ARE","ARE_2020-04-06","retail_and_recreation",-60.1428571428571
2020-04-06,"United Arab Emirates","ARE","ARE_2020-04-06","grocery_and_pharmacy",-29
2020-04-06,"United Arab Emirates","ARE","ARE_2020-04-06","parks",-58.7142857142857
2020-04-06,"United Arab Emirates","ARE","ARE_2020-04-06","transit_stations",-74
2020-04-06,"United Arab Emirates","ARE","ARE_2020-04-06","workplaces",-47.5714285714286
2020-04-06,"United Arab Emirates","ARE","ARE_2020-04-06","residential",26
2020-04-07,"United Arab Emirates","ARE","ARE_2020-04-07","retail_and_recreation",-61.1428571428571
2020-04-07,"United Arab Emirates","ARE","ARE_2020-04-07","grocery_and_pharmacy",-29.5714285714286
2020-04-07,"United Arab Emirates","ARE","ARE_2020-04-07","parks",-61.5714285714286
2020-04-07,"United Arab Emirates","ARE","ARE_2020-04-07","transit_stations",-75.2857142857143
2020-04-07,"United Arab Emirates","ARE","ARE_2020-04-07","workplaces",-48.8571428571429
2020-04-07,"United Arab Emirates","ARE","ARE_2020-04-07","residential",26.7142857142857
2020-04-08,"United Arab Emirates","ARE","ARE_2020-04-08","retail_and_recreation",-62.1428571428571
2020-04-08,"United Arab Emirates","ARE","ARE_2020-04-08","grocery_and_pharmacy",-30.4285714285714
2020-04-08,"United Arab Emirates","ARE","ARE_2020-04-08","parks",-64.5714285714286
2020-04-08,"United Arab Emirates","ARE","ARE_2020-04-08","transit_stations",-76.4285714285714
2020-04-08,"United Arab Emirates","ARE","ARE_2020-04-08","workplaces",-50.1428571428571
2020-04-08,"United Arab Emirates","ARE","ARE_2020-04-08","residential",27.4285714285714
2020-04-09,"United Arab Emirates","ARE","ARE_2020-04-09","retail_and_recreation",-63
2020-04-09,"United Arab Emirates","ARE","ARE_2020-04-09","grocery_and_pharmacy",-31.2857142857143
2020-04-09,"United Arab Emirates","ARE","ARE_2020-04-09","parks",-67.4285714285714
2020-04-09,"United Arab Emirates","ARE","ARE_2020-04-09","transit_stations",-77.5714285714286
2020-04-09,"United Arab Emirates","ARE","ARE_2020-04-09","workplaces",-51.2857142857143
2020-04-09,"United Arab Emirates","ARE","ARE_2020-04-09","residential",28.1428571428571
2020-04-10,"United Arab Emirates","ARE","ARE_2020-04-10","retail_and_recreation",-63.7142857142857
2020-04-10,"United Arab Emirates","ARE","ARE_2020-04-10","grocery_and_pharmacy",-32.2857142857143
2020-04-10,"United Arab Emirates","ARE","ARE_2020-04-10","parks",-69
2020-04-10,"United Arab Emirates","ARE","ARE_2020-04-10","transit_stations",-78.2857142857143
2020-04-10,"United Arab Emirates","ARE","ARE_2020-04-10","workplaces",-52
2020-04-10,"United Arab Emirates","ARE","ARE_2020-04-10","residential",28.2857142857143
2020-04-11,"United Arab Emirates","ARE","ARE_2020-04-11","retail_and_recreation",-64.5714285714286
2020-04-11,"United Arab Emirates","ARE","ARE_2020-04-11","grocery_and_pharmacy",-33
2020-04-11,"United Arab Emirates","ARE","ARE_2020-04-11","parks",-71.7142857142857
2020-04-11,"United Arab Emirates","ARE","ARE_2020-04-11","transit_stations",-79.2857142857143
2020-04-11,"United Arab Emirates","ARE","ARE_2020-04-11","workplaces",-53.1428571428571
2020-04-11,"United Arab Emirates","ARE","ARE_2020-04-11","residential",28.7142857142857
2020-04-12,"United Arab Emirates","ARE","ARE_2020-04-12","retail_and_recreation",-64.4285714285714
2020-04-12,"United Arab Emirates","ARE","ARE_2020-04-12","grocery_and_pharmacy",-32.7142857142857
2020-04-12,"United Arab Emirates","ARE","ARE_2020-04-12","parks",-74
2020-04-12,"United Arab Emirates","ARE","ARE_2020-04-12","transit_stations",-79.2857142857143
2020-04-12,"United Arab Emirates","ARE","ARE_2020-04-12","workplaces",-52.8571428571429
2020-04-12,"United Arab Emirates","ARE","ARE_2020-04-12","residential",28.5714285714286
2020-04-13,"United Arab Emirates","ARE","ARE_2020-04-13","retail_and_recreation",-64.2857142857143
2020-04-13,"United Arab Emirates","ARE","ARE_2020-04-13","grocery_and_pharmacy",-32.4285714285714
2020-04-13,"United Arab Emirates","ARE","ARE_2020-04-13","parks",-76.1428571428571
2020-04-13,"United Arab Emirates","ARE","ARE_2020-04-13","transit_stations",-79.2857142857143
2020-04-13,"United Arab Emirates","ARE","ARE_2020-04-13","workplaces",-52.7142857142857
2020-04-13,"United Arab Emirates","ARE","ARE_2020-04-13","residential",28.5714285714286
2020-04-14,"United Arab Emirates","ARE","ARE_2020-04-14","retail_and_recreation",-64.1428571428571
2020-04-14,"United Arab Emirates","ARE","ARE_2020-04-14","grocery_and_pharmacy",-32.5714285714286
2020-04-14,"United Arab Emirates","ARE","ARE_2020-04-14","parks",-76.2857142857143
2020-04-14,"United Arab Emirates","ARE","ARE_2020-04-14","transit_stations",-79.2857142857143
2020-04-14,"United Arab Emirates","ARE","ARE_2020-04-14","workplaces",-52.7142857142857
2020-04-14,"United Arab Emirates","ARE","ARE_2020-04-14","residential",28.5714285714286
2020-04-15,"United Arab Emirates","ARE","ARE_2020-04-15","retail_and_recreation",-64.1428571428571
2020-04-15,"United Arab Emirates","ARE","ARE_2020-04-15","grocery_and_pharmacy",-32.8571428571429
2020-04-15,"United Arab Emirates","ARE","ARE_2020-04-15","parks",-76.2857142857143
2020-04-15,"United Arab Emirates","ARE","ARE_2020-04-15","transit_stations",-79.2857142857143
2020-04-15,"United Arab Emirates","ARE","ARE_2020-04-15","workplaces",-52.8571428571429
2020-04-15,"United Arab Emirates","ARE","ARE_2020-04-15","residential",28.7142857142857
2020-04-16,"United Arab Emirates","ARE","ARE_2020-04-16","retail_and_recreation",-64
2020-04-16,"United Arab Emirates","ARE","ARE_2020-04-16","grocery_and_pharmacy",-33
2020-04-16,"United Arab Emirates","ARE","ARE_2020-04-16","parks",-76
2020-04-16,"United Arab Emirates","ARE","ARE_2020-04-16","transit_stations",-79.2857142857143
2020-04-16,"United Arab Emirates","ARE","ARE_2020-04-16","workplaces",-52.8571428571429
2020-04-16,"United Arab Emirates","ARE","ARE_2020-04-16","residential",28.8571428571429
2020-04-17,"United Arab Emirates","ARE","ARE_2020-04-17","retail_and_recreation",-63.8571428571429
2020-04-17,"United Arab Emirates","ARE","ARE_2020-04-17","grocery_and_pharmacy",-32.8571428571429
2020-04-17,"United Arab Emirates","ARE","ARE_2020-04-17","parks",-75.8571428571429
2020-04-17,"United Arab Emirates","ARE","ARE_2020-04-17","transit_stations",-79.2857142857143
2020-04-17,"United Arab Emirates","ARE","ARE_2020-04-17","workplaces",-52.7142857142857
2020-04-17,"United Arab Emirates","ARE","ARE_2020-04-17","residential",28.8571428571429
2020-04-18,"United Arab Emirates","ARE","ARE_2020-04-18","retail_and_recreation",-64.1428571428571
2020-04-18,"United Arab Emirates","ARE","ARE_2020-04-18","grocery_and_pharmacy",-33.8571428571429
2020-04-18,"United Arab Emirates","ARE","ARE_2020-04-18","parks",-76
2020-04-18,"United Arab Emirates","ARE","ARE_2020-04-18","transit_stations",-79.1428571428571
2020-04-18,"United Arab Emirates","ARE","ARE_2020-04-18","workplaces",-52.7142857142857
2020-04-18,"United Arab Emirates","ARE","ARE_2020-04-18","residential",28.8571428571429
2020-04-19,"United Arab Emirates","ARE","ARE_2020-04-19","retail_and_recreation",-64.4285714285714
2020-04-19,"United Arab Emirates","ARE","ARE_2020-04-19","grocery_and_pharmacy",-34.8571428571429
2020-04-19,"United Arab Emirates","ARE","ARE_2020-04-19","parks",-76
2020-04-19,"United Arab Emirates","ARE","ARE_2020-04-19","transit_stations",-79
2020-04-19,"United Arab Emirates","ARE","ARE_2020-04-19","workplaces",-52.5714285714286
2020-04-19,"United Arab Emirates","ARE","ARE_2020-04-19","residential",28.8571428571429
2020-04-20,"United Arab Emirates","ARE","ARE_2020-04-20","retail_and_recreation",-64.5714285714286
2020-04-20,"United Arab Emirates","ARE","ARE_2020-04-20","grocery_and_pharmacy",-35.8571428571429
2020-04-20,"United Arab Emirates","ARE","ARE_2020-04-20","parks",-76.1428571428571
2020-04-20,"United Arab Emirates","ARE","ARE_2020-04-20","transit_stations",-79
2020-04-20,"United Arab Emirates","ARE","ARE_2020-04-20","workplaces",-52.5714285714286
2020-04-20,"United Arab Emirates","ARE","ARE_2020-04-20","residential",28.8571428571429
2020-04-21,"United Arab Emirates","ARE","ARE_2020-04-21","retail_and_recreation",-64.7142857142857
2020-04-21,"United Arab Emirates","ARE","ARE_2020-04-21","grocery_and_pharmacy",-36.4285714285714
2020-04-21,"United Arab Emirates","ARE","ARE_2020-04-21","parks",-76.1428571428571
2020-04-21,"United Arab Emirates","ARE","ARE_2020-04-21","transit_stations",-79
2020-04-21,"United Arab Emirates","ARE","ARE_2020-04-21","workplaces",-52.5714285714286
2020-04-21,"United Arab Emirates","ARE","ARE_2020-04-21","residential",28.8571428571429
2020-04-22,"United Arab Emirates","ARE","ARE_2020-04-22","retail_and_recreation",-64.5714285714286
2020-04-22,"United Arab Emirates","ARE","ARE_2020-04-22","grocery_and_pharmacy",-36.5714285714286
2020-04-22,"United Arab Emirates","ARE","ARE_2020-04-22","parks",-76.2857142857143
2020-04-22,"United Arab Emirates","ARE","ARE_2020-04-22","transit_stations",-78.8571428571429
2020-04-22,"United Arab Emirates","ARE","ARE_2020-04-22","workplaces",-52.4285714285714
2020-04-22,"United Arab Emirates","ARE","ARE_2020-04-22","residential",28.7142857142857
2020-04-23,"United Arab Emirates","ARE","ARE_2020-04-23","retail_and_recreation",-64.4285714285714
2020-04-23,"United Arab Emirates","ARE","ARE_2020-04-23","grocery_and_pharmacy",-36.1428571428571
2020-04-23,"United Arab Emirates","ARE","ARE_2020-04-23","parks",-76.5714285714286
2020-04-23,"United Arab Emirates","ARE","ARE_2020-04-23","transit_stations",-78.5714285714286
2020-04-23,"United Arab Emirates","ARE","ARE_2020-04-23","workplaces",-52.4285714285714
2020-04-23,"United Arab Emirates","ARE","ARE_2020-04-23","residential",28.4285714285714
2020-04-24,"United Arab Emirates","ARE","ARE_2020-04-24","retail_and_recreation",-64.2857142857143
2020-04-24,"United Arab Emirates","ARE","ARE_2020-04-24","grocery_and_pharmacy",-35.4285714285714
2020-04-24,"United Arab Emirates","ARE","ARE_2020-04-24","parks",-76.7142857142857
2020-04-24,"United Arab Emirates","ARE","ARE_2020-04-24","transit_stations",-78
2020-04-24,"United Arab Emirates","ARE","ARE_2020-04-24","workplaces",-52.2857142857143
2020-04-24,"United Arab Emirates","ARE","ARE_2020-04-24","residential",28.5714285714286
2020-04-25,"United Arab Emirates","ARE","ARE_2020-04-25","retail_and_recreation",-63.7142857142857
2020-04-25,"United Arab Emirates","ARE","ARE_2020-04-25","grocery_and_pharmacy",-34.4285714285714
2020-04-25,"United Arab Emirates","ARE","ARE_2020-04-25","parks",-76.5714285714286
2020-04-25,"United Arab Emirates","ARE","ARE_2020-04-25","transit_stations",-77.4285714285714
2020-04-25,"United Arab Emirates","ARE","ARE_2020-04-25","workplaces",-51.7142857142857
2020-04-25,"United Arab Emirates","ARE","ARE_2020-04-25","residential",28.7142857142857
2020-04-26,"United Arab Emirates","ARE","ARE_2020-04-26","retail_and_recreation",-62.8571428571429
2020-04-26,"United Arab Emirates","ARE","ARE_2020-04-26","grocery_and_pharmacy",-33.1428571428571
2020-04-26,"United Arab Emirates","ARE","ARE_2020-04-26","parks",-76.4285714285714
2020-04-26,"United Arab Emirates","ARE","ARE_2020-04-26","transit_stations",-76.1428571428571
2020-04-26,"United Arab Emirates","ARE","ARE_2020-04-26","workplaces",-51
2020-04-26,"United Arab Emirates","ARE","ARE_2020-04-26","residential",28.7142857142857
2020-04-27,"United Arab Emirates","ARE","ARE_2020-04-27","retail_and_recreation",-62
