country_code,date,pop,daily.inc,cum.inc,inc.raw,ci.2wk,n.2wk,n.cum,spline,daily.ci.change,epi.curve.cat,hbg.cat,numDaysDownward,rebound,pct.n.2wk,rate_cut,slope_cut,hb_cut,datatype,date_text,epi.curve.map.cat,growth.cat.labels,growth.map.cat.labels,data_source,ou_cut_src_match
SVN,2021-08-30,2102106,20.346941862793756,12634.098511547129,6.802701671561757,245.5156876009114,5161,266660,18.773839780194365,0.6194357835537715,elevated incidence growth,hbg,0,rebound,1.9354233855846397,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,WHO,SVN_0.1_10_WHO
SWE,2021-08-30,10261767,8.038158953106176,10928.188933877429,0,119.3751524469426,12250,1123413,9.677915402288518,0.14032841700254128,elevated incidence growth,hbg,0,rebound,1.0904271180767893,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,WHO,SWE_0.1_10_WHO
SWZ,2021-08-30,1113276,30.450669914737773,3770.2112632318617,9.790923364915798,612.6063976947316,6820,42828,50.85839675308005,-0.478645374809331,decline,not hbg,2,none,15.9241617633324,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,SWZ_0.1_10_WHO
SXM,2021-08-30,44564,68.60117711926341,7910.292741097875,0,1014.2716093707922,452,3580,85.17796222848915,1.6077236712509002,elevated incidence growth,hbg,0,rebound,12.625698324022347,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,WHO,SXM_0.1_10_WHO
SYC,2021-08-30,96387,56.765212854727,20591.247485953205,85.07371326008693,822.7250562835216,793,19992,60.57485325897666,0.13214862833705512,elevated incidence growth,hbg,0,rebound,3.966586634653862,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,WHO,SYC_0.1_10_WHO
SYR,2021-08-30,20384316,0.5992001749916938,134.06175330372346,0.5641592290857343,6.436320944004194,1312,27654,0.491979013491365,0.020699245834635165,low incidence plateau,not hbg,148,none,4.74434078252694,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,WHO,SYR_0.1_10_WHO
TCA,2021-08-30,57196,9.491173208915825,4590.980388238938,22.72886215819288,143.36666899783177,82,2650,11.176121062301151,0.10849411904760481,elevated incidence growth,hbg,0,rebound,3.094339622641509,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,WHO,TCA_0.1_10_WHO
TCD,2021-08-30,17414108,0.006562823331847767,28.653286666846704,0.005742470415366667,0.06316717456902765,11,4993,0.003913681595989031,1.9873201209616332e-5,low incidence plateau,not hbg,0,none,0.22030843180452633,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,WHO,TCD_0.1_10_WHO
TGO,2021-08-30,8283189,2.70254780926939,246.63206405165934,5.831087519553157,38.40308364326833,3181,21181,2.949594148211287,0.06343755370454408,elevated incidence plateau,not hbg,0,rebound,15.018176667768282,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,WHO,TGO_0.1_10_WHO
THA,2021-08-30,69480520,25.346672707688413,1638.3765858812965,22.98773814588607,376.72285699646454,261749,1190063,29.33627611964438,-0.011405862636988257,decline,not hbg,1,none,21.994549868368313,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,THA_0.1_10_WHO
TJK,2021-08-30,8990874,0.41947296463376915,189.98947472419576,0.44489556855095513,6.706800695905656,603,17178,0.5042011541386135,-0.01506244128707242,decline,not hbg,12,none,3.5103038770520434,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,TJK_0.1_10_WHO
TKL,2021-08-30,1647,0,0,0,0,0,0,0,0,none,none,0,none,0,10,0.1,100,Case,2021-08-30,none,No reported cases,No reported cases,WHO,TKL_0.1_10_WHO
TKM,2021-08-30,5579889,0,0,0,0,0,0,0,0,none,none,0,none,0,10,0.1,100,Case,2021-08-30,none,No reported cases,No reported cases,WHO,TKM_0.1_10_WHO
TLS,2021-08-30,1413958,20.1965990907388,1119.7948292260853,0,263.0912657943163,3720,16402,21.801827753767157,0.7065385774904408,elevated incidence growth,hbg,0,rebound,22.680160955980977,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,WHO,TLS_0.1_10_WHO
TON,2021-08-30,105780,0,0,0,0,0,0,0,0,none,none,0,none,0,10,0.1,100,Case,2021-08-30,none,No reported cases,No reported cases,WHO,TON_0.1_10_WHO
TTO,2021-08-30,1221047,15.60721483869429,3569.594665187218,24.323388043212095,214.56995512867206,2620,44296,15.03740496274484,-0.10688145878195206,decline,not hbg,6,none,5.914755282644031,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,TTO_0.1_10_WHO
TUN,2021-08-30,11811335,21.527746742550335,5518.519770566639,30.07280718056003,295.47041041507964,34899,660587,15.20429308798142,-0.32226677324186004,decline,not hbg,35,none,5.283028579127351,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,TUN_0.1_10_WHO
TUR,2021-08-30,82482383,22.726584622837436,7628.170213545565,21.012971945779015,325.19429027650676,268228,6346881,25.697337852278718,-0.06650023538668984,decline,not hbg,2,none,4.226138791636396,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,TUR_0.1_10_WHO
TUV,2021-08-30,11448,0,0,0,0,0,0,0,0,none,none,0,none,0,10,0.1,100,Case,2021-08-30,none,No reported cases,No reported cases,WHO,TUV_0.1_10_WHO
TZA,2021-08-30,62092761,0,2.2015448789594005,0,0,0,1367,4.702183921270637e-4,-0.002408320769519902,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,WHO,TZA_0.1_10_WHO
UGA,2021-08-30,44712143,0.3383548721556906,220.7150495368307,0.4204674331981806,5.0053516781783,2238,99225,0.30348316268346043,-0.005231209773703454,decline,not hbg,60,none,2.255479969765684,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,UGA_0.1_10_WHO
UKR,2021-08-30,43745640,3.1901954767854477,5212.68046043315,1.712170630033073,42.543668351862834,18611,2284940,3.0409793769638824,0.054965034362573745,elevated incidence plateau,not hbg,0,rebound,0.8145071643019073,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,WHO,UKR_0.1_10_WHO
URY,2021-08-30,3398239,2.505499381970367,11310.753262834914,2.6778575609308235,41.49207869134443,1410,384622,2.619705930679014,0.017547731383917468,elevated incidence plateau,not hbg,0,rebound,0.3665936945884531,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,WHO,URY_0.1_10_WHO
USA,2021-08-30,334998398,41.70369623251645,11375.907236428038,54.043840532037414,584.3905558020015,1957699,38524389,47.35188574303755,0.681909445616919,elevated incidence growth,hbg,0,rebound,5.081713301150604,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,WHO,USA_0.1_10_WHO
UZB,2021-08-30,30842796,2.66929663019431,496.65823330117576,2.577587323795158,38.00239122289696,11721,155639,2.8601215216038733,-0.0033166531470922964,decline,not hbg,2,none,7.530888787514697,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,UZB_0.1_10_WHO
VAT,2021-08-30,1000,0,2600,0,0,0,26,0,8.072673931733044e-10,nonepast2wk,nonepast2wk,311,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,WHO,VAT_0.1_10_WHO
VCT,2021-08-30,101145,1.5536394002947418,2297.9739129820696,0,16.807553512284812,17,2331,0.9341474109515029,-0.030523996368008195,decline,not hbg,24,none,0.7293007293007293,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,VCT_0.1_10_WHO
VEN,2021-08-30,29069153,3.7005353603328786,1130.9278356240475,3.646477074856636,48.11629702454684,13987,332172,3.2705795635255983,0.010339747601319473,elevated incidence plateau,not hbg,0,rebound,4.2107703238081475,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,WHO,VEN_0.1_10_WHO
VGB,2021-08-30,37891,0,6777.334987200127,0,42.22638621308579,16,2568,0,-3.1473147933824994,decline,not hbg,32,none,0.6230529595015576,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,VGB_0.1_10_WHO
VNM,2021-08-30,102789598,12.119903416686157,384.99226351678107,12.4487304639522,155.87277615386728,160221,435265,11.522188583213346,0.17964895074409337,elevated incidence growth,hbg,0,none,36.809989316852956,10,0.1,100,Case,2021-08-30,elevated incidence growth,Elevated incidence growth,Elevated incidence growth,WHO,VNM_0.1_10_WHO
VUT,2021-08-30,303009,0,0.9900696018930132,0,0,0,3,2.807977394563339e-7,1.8661510008682747e-8,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,WHO,VUT_0.1_10_WHO
WLF,2021-08-30,15851,0,2864.1726074064727,0,0,0,454,1.9954703549914063e-4,1.6020734164476174e-4,nonepast2wk,nonepast2wk,154,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,WHO,WLF_0.1_10_WHO
WSM,2021-08-30,204898,0,0.48804771154428056,0,0,0,1,1.118216070799405e-10,-2.5538567322049135e-12,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,WHO,WSM_0.1_10_WHO
XKX,2021-08-30,1935259,99.0860359554672,7066.813426892361,84.22645237665863,1368.550669445278,26485,142689,106.58623659088185,4.13373261683455,elevated incidence growth,hbg,0,rebound,18.56134670507187,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,WHO,XKX_0.1_10_WHO
YEM,2021-08-30,30399243,0.1292325413685944,25.21961296395252,0.1085553347496186,1.6151717988503869,491,7784,0.12392841656529073,0.003988465107282682,low incidence plateau,not hbg,0,none,6.30781089414183,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,WHO,YEM_0.1_10_WHO
ZAF,2021-08-30,56978635,18.542789892086148,4797.254519798768,13.58403899988127,279.65745406150927,159345,2764931,19.447766803928054,0.00971803702298789,elevated incidence plateau,not hbg,0,rebound,5.7630732918832335,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,WHO,ZAF_0.1_10_WHO
ZMB,2021-08-30,19077816,1.1247169412442872,1076.5667756279258,0.8281870419549072,19.86600562663989,3790,206051,0.6823357955187744,-0.08248209609045654,decline,not hbg,51,none,1.839350452072545,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,ZMB_0.1_10_WHO
ZWE,2021-08-30,14829988,1.7194889166465828,835.2362022911184,0.47201656535393016,29.325714896060617,4349,124437,0.3496490124638503,-0.3355191870064137,decline,not hbg,27,none,3.494941215233411,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,WHO,ZWE_0.1_10_WHO
AFG,2021-08-30,37466414,0.2154310410232938,408.07290955116684,0.501782743339141,2.685071488293488,1006,153148,0,-0.0417979252846426,decline,not hbg,57,none,0.6568809256405569,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,AFG_0.1_10_JHU
AGO,2021-08-30,33642646,0.5329120494437802,139.32656443593308,0.48450410232298613,7.7045069522772,2592,47331,0.5656133348152098,0.007551298622699462,low incidence plateau,not hbg,89,none,5.476326297775243,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,AGO_0.1_10_JHU
ALB,2021-08-30,3088385,25.959013714749744,4632.897591644639,15.736380017387729,297.4370099582793,9186,145333,23.22100673772568,0.9318164468705225,elevated incidence growth,hbg,0,rebound,6.320656698753896,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,ALB_0.1_10_JHU
AND,2021-08-30,85645,5.004044936322316,17537.50948683519,8.173273395995096,91.07361784108798,78,15032,3.4505945584301663,-0.9484397308752447,decline,not hbg,23,none,0.5188930282064929,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,AND_0.1_10_JHU
ARE,2021-08-30,9856612,10.052715302753313,7247.906278546827,10.074455604014847,146.99777164810803,14489,717374,9.943431464286386,-0.20179707452031542,decline,not hbg,58,none,2.019727506154391,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,ARE_0.1_10_JHU
ARG,2021-08-30,45864941,12.123483537081484,11261.854670215316,11.682125569506347,197.57574745381316,90618,5178889,11.959171331482981,-0.5497118660221013,decline,not hbg,81,none,1.7497575252143849,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,ARG_0.1_10_JHU
ARM,2021-08-30,3011609,17.674462863065855,7975.698609708536,9.13133145770251,225.69330879274185,6797,241611,17.42596135449545,0.3965327019192536,elevated incidence growth,hbg,0,rebound,2.813199730144737,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,ARM_0.1_10_JHU
ATG,2021-08-30,99175,24.91987468039906,1632.899996398862,62.515754978573234,318.62868666498593,316,1713,22.565204140708527,0.8852665909295742,elevated incidence growth,hbg,0,rebound,18.447168709865732,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,ATG_0.1_10_JHU
AUS,2021-08-30,25809973,4.491065748665648,194.30528988597877,4.870210441521965,53.355344463165466,13771,53868,3.90704429385166,0.13625379919187736,elevated incidence growth,not hbg,0,rebound,25.564342466770622,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,AUS_0.1_10_JHU
AUT,2021-08-30,8884864,15.231361045995982,7687.541097180232,12.605707864521055,197.7520421246736,17570,687076,15.130928273262723,0.40112635071553837,elevated incidence growth,hbg,0,rebound,2.557213466923601,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,AUT_0.1_10_JHU
AZE,2021-08-30,10282283,37.02901944469477,3984.9877141653683,30.21702475996819,498.4301638070069,51250,421103,38.88639173887545,1.1887506551161826,elevated incidence growth,hbg,0,rebound,12.170419113613534,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,AZE_0.1_10_JHU
BDI,2021-08-30,12241065,1.4039394681520179,95.19596538373091,0,15.448002277579619,1891,11994,1.4418152471498356,0.003980858417857684,elevated incidence plateau,not hbg,0,none,15.766216441554109,10,0.1,100,Case,2021-08-30,elevated incidence plateau,Elevated incidence plateau,Elevated incidence plateau,JHU,BDI_0.1_10_JHU
BEL,2021-08-30,11778842,17.2318661351801,9988.167160841691,41.60850446928484,237.12857342003554,27931,1182810,17.64654101576814,0.10546837711323301,elevated incidence growth,hbg,0,rebound,2.3614105393089337,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,BEL_0.1_10_JHU
BEN,2021-08-30,13301694,1.4444991528361442,97.66747431889931,0,32.33422750515837,4301,13366,2.7299558662772507,0.1194779081618591,elevated incidence growth,not hbg,0,none,32.17866227742032,10,0.1,100,Case,2021-08-30,elevated incidence growth,Elevated incidence growth,Elevated incidence growth,JHU,BEN_0.1_10_JHU
BFA,2021-08-30,21382659,0.03540920037787032,64.30711647495023,0.02806012105416824,0.4255785026548864,91,13768,0.03673594119570458,5.291915175514602e-4,low incidence plateau,not hbg,224,none,0.6609529343404997,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,BFA_0.1_10_JHU
BGD,2021-08-30,164098818,2.5721435378388833,905.3832080966865,2.2693643046228402,43.510368246528174,71400,1497261,2.7122594034962577,-0.20867209502346906,decline,not hbg,17,none,4.768707660187502,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,BGD_0.1_10_JHU
BGR,2021-08-30,6919180,21.68506342411365,6497.066332798313,30.205891449564835,276.8247104425682,19154,453689,21.75614818693521,0.7012360866380797,elevated incidence growth,hbg,0,rebound,4.221834781094539,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,BGR_0.1_10_JHU
BHR,2021-08-30,1526929,6.904615173891216,17822.570663076018,7.334984141371341,93.52104780248555,1428,272453,7.376858963857574,0.021749683857867155,elevated incidence plateau,not hbg,0,rebound,0.5241270971507012,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,BHR_0.1_10_JHU
BHS,2021-08-30,352655,30.503304524657324,5056.986087171396,56.42908791878748,417.1215493896307,1471,18139,36.831892490261716,0.28291462502803544,elevated incidence growth,hbg,0,rebound,8.109598103533822,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,BHS_0.1_10_JHU
BIH,2021-08-30,3824782,12.960589275789062,5540.88348788805,28.053886469869393,151.85179181453987,5808,213379,11.636896062161853,0.463119799265923,elevated incidence growth,hbg,0,rebound,2.721917339569498,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,BIH_0.1_10_JHU
BLR,2021-08-30,9441842,14.720190645607545,5042.275800481667,11.205440633300155,192.40948958900208,18167,480364,14.099156806255888,0.18561234154408907,elevated incidence growth,hbg,0,rebound,3.781923707854877,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,BLR_0.1_10_JHU
BLZ,2021-08-30,405633,23.384966917667498,3931.2453797961634,51.27787926524715,298.29920149494774,1210,16220,22.735738610928983,0.5013790680980624,elevated incidence growth,hbg,0,rebound,7.459926017262639,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,BLZ_0.1_10_JHU
BOL,2021-08-30,11758869,4.052867912479087,4160.160787086386,3.49523410797416,68.3654184768966,8039,490467,4.292915219603413,-0.052187798443382394,decline,not hbg,73,none,1.6390501297742763,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,BOL_0.1_10_JHU
BRA,2021-08-30,213445417,11.263301099595992,9695.591569971659,4.903361312274042,175.08504293629267,373711,20752281,11.478580035242151,-0.1793156921994271,decline,not hbg,61,none,1.800818907569727,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,BRA_0.1_10_JHU
BRB,2021-08-30,301865,13.203631708592638,1594.232047911673,0,126.87790899905576,383,4931,8.734203379599316,0.3234858178163831,elevated incidence growth,hbg,0,rebound,7.767187183127154,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,BRB_0.1_10_JHU
BRN,2021-08-30,471103,23.28881066651786,486.8210500524453,37.995937194201694,393.5445114974857,1854,2641,31.01502454326224,1.20652049616244,elevated incidence growth,hbg,0,rebound,70.20068156001514,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,BRN_0.1_10_JHU
BTN,2021-08-30,857423,0.16661221224200062,302.36784277671916,0.1166285485693759,2.0993138742487645,18,2595,0.047679984011071624,-0.01930688531266912,decline,not hbg,40,none,0.6936416184971098,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,BTN_0.1_10_JHU
BWA,2021-08-30,2350667,36.980385324068266,6525.704041813299,133.32386084460282,618.8456297723151,14547,156927,48.705957965873985,-1.792842761344013,decline,not hbg,10,none,9.269915310940755,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,BWA_0.1_10_JHU
CAF,2021-08-30,5357984,0,210.34030710058113,0,0.3546109880134338,19,11270,0.9612603861246636,-0.1591660438124965,decline,not hbg,7,none,0.16858917480035493,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,CAF_0.1_10_JHU
CAN,2021-08-30,37943231,8.55375607989572,3935.642697375982,18.11653836227073,106.84646228466954,40541,1504157,8.1917485328522055,0.23186509477111886,elevated incidence growth,hbg,0,rebound,2.6952638587594246,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,CAN_0.1_10_JHU
CHE,2021-08-30,8453550,30.381150100083687,9099.179803582096,73.30648070928781,425.9512275907746,36008,776962,33.3637134091806,0.829844818875734,elevated incidence growth,hbg,0,rebound,4.634460887405047,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,CHE_0.1_10_JHU
CHL,2021-08-30,18307925,3.0712694873182045,8939.083562368289,2.736519840451608,45.8708455491269,8398,1638330,2.834075390426229,-0.07972237034302598,decline,not hbg,73,none,0.5125951426147357,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,CHL_0.1_10_JHU
CHN,2021-08-30,1397897720,0.001962130064034895,6.780906893327136,0.002646831700963072,0.029115148710594063,407,94879,0.002249979600756894,-1.911861409436032e-4,decline,not hbg,0,none,0.4289674216633818,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,CHN_0.1_10_JHU
CIV,2021-08-30,28088455,0.9093720940812773,194.37167334408392,1.4596744463161109,11.018761978898482,3095,55518,0.7558980471436414,0.014713329075018674,elevated incidence plateau,not hbg,0,rebound,5.57476854353543,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,CIV_0.1_10_JHU
CMR,2021-08-30,28524175,0.4863042865018201,291.49860225079755,0,3.4041300055129113,971,83425,0.2829192834128188,0.013104690404028172,low incidence plateau,not hbg,114,none,1.1639196883428229,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,CMR_0.1_10_JHU
COD,2021-08-30,105044646,0.11614109299773645,51.781927902487155,0.3379515410999624,1.4441478530947762,1517,54863,0.07028610027161022,-0.007373345476170097,decline,not hbg,0,none,2.765069354574121,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,COD_0.1_10_JHU
COG,2021-08-30,5417414,0.25051488720316684,249.7396095522434,1.0152445428759922,3.5072084208443357,190,13588,0.26925278222373955,0.0032381684236496497,low incidence plateau,not hbg,84,none,1.3982926111274654,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,COG_0.1_10_JHU
COL,2021-08-30,50355650,4.2636724975236575,9733.033504113808,3.983664196569799,72.17065016537344,36342,4907264,1.7569973666199565,-0.4569985137080143,decline,not hbg,54,none,0.7405756038395326,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,COL_0.1_10_JHU
COM,2021-08-30,864335,0.23139176361019054,469.5269443312737,0.34708764541526144,3.123788808737345,27,4065,0.19408672546300992,0.00556272463421897,low incidence plateau,not hbg,133,none,0.6642066420664207,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,COM_0.1_10_JHU
CPV,2021-08-30,589451,12.360169523361037,5949.167712231988,9.500365594425999,148.6128617985214,876,35283,10.658272586264708,0.21386837287215743,elevated incidence growth,hbg,0,rebound,2.482782076354052,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,CPV_0.1_10_JHU
CRI,2021-08-30,5151140,43.54930586793671,8817.623727119488,104.07404962784936,562.9045221057859,28996,461145,41.44779210284502,0.6466296747184332,elevated incidence growth,hbg,0,rebound,6.2878270392176,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,CRI_0.1_10_JHU
CUB,2021-08-30,11032343,69.78701493547487,5673.945623854723,55.06536553477353,1084.774104648487,119676,646513,82.04327072487963,-0.06414564040038316,decline,not hbg,1,none,18.510996685294803,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,CUB_0.1_10_JHU
CYP,2021-08-30,1281506,21.425684200576143,8802.377827337523,24.268321802629096,338.2738746443629,4335,113588,17.254032882616833,-1.2697717944712648,decline,not hbg,29,none,3.8164242701693842,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,CYP_0.1_10_JHU
CZE,2021-08-30,10702596,1.768596275946038,15682.875978340742,0.7661692546369124,24.73231728077917,2647,1678944,1.7469236941187076,6.156659103857974e-4,elevated incidence plateau,not hbg,0,rebound,0.1576586235157337,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,CZE_0.1_10_JHU
DEU,2021-08-30,79903481,11.693036073288567,4912.91326129548,8.53905225981331,144.18395614078418,115208,3947035,11.54277819922374,0.37387251202013344,elevated incidence growth,hbg,0,rebound,2.918849212130118,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,DEU_0.1_10_JHU
DJI,2021-08-30,938413,0.7459402203508034,1249.175850231036,0.6393773317292066,6.820024871778287,64,11747,0.46015071520099754,0.015279036554621941,low incidence plateau,not hbg,135,none,0.5448199540308164,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,DJI_0.1_10_JHU
DMA,2021-08-30,74584,57.27003876741105,1967.1013315762862,0,918.4275447817226,685,1638,95.33100232014837,2.355314351097202,elevated incidence growth,hbg,0,rebound,41.81929181929182,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,DMA_0.1_10_JHU
DNK,2021-08-30,5894687,16.094396287950076,5830.230801785695,12.926895015799822,224.03225141555413,13206,346183,16.83975336037835,0.021786143325720493,elevated incidence plateau,not hbg,0,rebound,3.814745380333523,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,DNK_0.1_10_JHU
DOM,2021-08-30,10597348,2.6839599060876935,3295.270531026118,1.4909390538085567,33.57443768006851,3558,350017,2.251592738735011,-0.006003422181442086,decline,not hbg,74,none,1.0165220546430602,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,DOM_0.1_10_JHU
DZA,2021-08-30,43576691,1.1424849648569193,445.5409429779788,0.9454595806735303,17.45428536554101,7606,195574,1.040060752768163,-0.07880644863403086,decline,not hbg,17,none,3.889065008641231,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,DZA_0.1_10_JHU
ECU,2021-08-30,17093159,2.066825180095293,2927.1401166145724,0.35686791423399267,43.49108318713979,7434,501201,3.039220434489733,0.014266283215290594,elevated incidence plateau,not hbg,0,rebound,1.4832372640916518,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,ECU_0.1_10_JHU
EGY,2021-08-30,106437241,0.21756616988164978,270.035721264676,0.24709396591743676,2.5338875516324038,2697,288162,0.18772155549748556,0.007188259019666812,low incidence plateau,not hbg,91,none,0.935931871655527,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,EGY_0.1_10_JHU
ERI,2021-08-30,6147398,0.041829544327995904,107.9736732284363,0.032534090032888714,0.6344147556413304,39,6642,0.02138487157027042,-0.0010107906358905838,decline,not hbg,59,none,0.5871725383920506,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,ERI_0.1_10_JHU
ESP,2021-08-30,47260584,16.0042759643311,10212.27752919854,32.77361109206775,270.9065127083486,128032,4847298,15.489095780472876,-1.1996339987397258,decline,not hbg,22,none,2.6413065588292697,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,ESP_0.1_10_JHU
EST,2021-08-30,1220042,28.956848558142156,11526.851417527314,20.900919804400175,364.24975533629186,4444,141599,28.332646762450626,0.5238221179442204,elevated incidence growth,hbg,0,rebound,3.1384402432220564,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,EST_0.1_10_JHU
